0 Intro,1 Verse,2 Chorus,3 Instrumental,4 Bridge,5 End,,,
0.16,0.21,0.10,0.16,0.22,0.15,0.00,211.89,4.00
0.16,0.20,0.11,0.17,0.22,0.15,0.00,211.92,4.00
0.15,0.19,0.11,0.17,0.22,0.15,0.00,211.94,4.00
0.15,0.19,0.11,0.17,0.22,0.16,0.00,211.97,4.00
0.15,0.19,0.11,0.17,0.23,0.16,0.00,211.99,4.00
0.16,0.19,0.10,0.16,0.23,0.16,0.00,212.02,4.00
0.16,0.20,0.10,0.16,0.23,0.15,0.00,212.04,4.00
0.16,0.20,0.11,0.16,0.23,0.15,0.00,212.07,4.00
0.16,0.20,0.11,0.15,0.22,0.15,0.00,212.09,4.00
0.16,0.20,0.11,0.15,0.23,0.15,0.00,212.12,4.00
0.16,0.20,0.11,0.15,0.23,0.15,0.00,212.14,4.00
0.16,0.20,0.11,0.14,0.23,0.15,0.00,212.17,4.00
0.16,0.20,0.11,0.14,0.23,0.16,0.00,212.19,4.00
0.16,0.20,0.10,0.14,0.23,0.16,0.00,212.22,4.00
0.16,0.20,0.10,0.14,0.23,0.16,0.00,212.24,4.00
0.16,0.21,0.09,0.14,0.24,0.16,0.00,212.27,4.00
0.16,0.21,0.09,0.15,0.24,0.16,0.00,212.29,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,212.32,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,212.34,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,212.37,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,212.39,4.00
0.15,0.21,0.08,0.16,0.24,0.17,0.00,212.42,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,212.44,4.00
0.15,0.20,0.07,0.16,0.24,0.18,0.00,212.47,4.00
0.15,0.20,0.07,0.16,0.24,0.18,0.00,212.49,4.00
0.15,0.20,0.07,0.16,0.24,0.18,0.00,212.52,4.00
0.15,0.20,0.07,0.16,0.24,0.18,0.00,212.54,4.00
0.15,0.20,0.07,0.16,0.24,0.18,0.00,212.57,4.00
0.14,0.20,0.07,0.16,0.24,0.18,0.00,212.59,4.00
0.14,0.20,0.08,0.16,0.24,0.18,0.00,212.62,4.00
0.14,0.20,0.08,0.16,0.25,0.17,0.00,212.64,4.00
0.14,0.20,0.08,0.16,0.25,0.17,0.00,212.67,4.00
0.14,0.20,0.08,0.16,0.25,0.17,0.00,212.69,4.00
0.14,0.20,0.08,0.16,0.25,0.17,0.00,212.72,4.00
0.15,0.20,0.08,0.16,0.25,0.17,0.00,212.74,4.00
0.15,0.20,0.08,0.15,0.25,0.17,0.00,212.77,4.00
0.15,0.20,0.08,0.15,0.25,0.17,0.00,212.79,4.00
0.15,0.20,0.08,0.15,0.25,0.17,0.00,212.82,4.00
0.15,0.20,0.08,0.16,0.25,0.17,0.00,212.84,4.00
0.15,0.20,0.08,0.15,0.24,0.17,0.00,212.87,4.00
0.15,0.20,0.08,0.15,0.24,0.17,0.00,212.89,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,212.92,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,212.94,4.00
0.15,0.21,0.09,0.15,0.25,0.17,0.00,212.97,4.00
0.15,0.21,0.09,0.15,0.24,0.16,0.00,212.99,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.02,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.04,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.07,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.09,4.00
0.14,0.21,0.09,0.15,0.24,0.17,0.00,213.12,4.00
0.14,0.21,0.09,0.15,0.25,0.17,0.00,213.14,4.00
0.14,0.20,0.09,0.15,0.25,0.17,0.00,213.17,4.00
0.14,0.20,0.09,0.15,0.25,0.17,0.00,213.19,4.00
0.14,0.20,0.08,0.15,0.26,0.17,0.00,213.22,4.00
0.14,0.20,0.08,0.15,0.26,0.17,0.00,213.24,4.00
0.14,0.20,0.08,0.15,0.26,0.17,0.00,213.27,4.00
0.14,0.20,0.08,0.15,0.26,0.17,0.00,213.29,4.00
0.14,0.20,0.08,0.15,0.26,0.17,0.00,213.32,4.00
0.14,0.20,0.08,0.16,0.26,0.17,0.00,213.34,4.00
0.14,0.20,0.08,0.16,0.26,0.17,0.00,213.37,4.00
0.14,0.20,0.08,0.16,0.26,0.17,0.00,213.39,4.00
0.14,0.20,0.08,0.16,0.26,0.17,0.00,213.42,4.00
0.14,0.20,0.08,0.16,0.26,0.16,0.00,213.44,4.00
0.14,0.20,0.08,0.16,0.26,0.16,0.00,213.47,4.00
0.14,0.20,0.08,0.15,0.26,0.16,0.00,213.49,4.00
0.14,0.21,0.08,0.15,0.25,0.16,0.00,213.52,4.00
0.14,0.21,0.09,0.15,0.25,0.16,0.00,213.54,4.00
0.14,0.21,0.09,0.15,0.25,0.16,0.00,213.57,4.00
0.14,0.21,0.09,0.15,0.25,0.16,0.00,213.59,4.00
0.14,0.21,0.09,0.15,0.25,0.16,0.00,213.62,4.00
0.14,0.21,0.09,0.15,0.25,0.16,0.00,213.64,4.00
0.14,0.20,0.09,0.15,0.25,0.16,0.00,213.67,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.69,4.00
0.15,0.21,0.09,0.15,0.24,0.17,0.00,213.72,4.00
0.14,0.21,0.09,0.15,0.24,0.17,0.00,213.74,4.00
0.14,0.21,0.09,0.16,0.24,0.16,0.00,213.77,4.00
0.14,0.20,0.09,0.16,0.24,0.16,0.00,213.79,4.00
0.14,0.20,0.10,0.16,0.24,0.16,0.00,213.82,4.00
0.14,0.20,0.10,0.16,0.24,0.16,0.00,213.84,4.00
0.14,0.19,0.10,0.16,0.24,0.16,0.00,213.87,4.00
0.15,0.19,0.10,0.16,0.24,0.16,0.00,213.89,4.00
0.15,0.20,0.09,0.16,0.24,0.16,0.00,213.92,4.00
0.15,0.20,0.10,0.16,0.24,0.16,0.00,213.94,4.00
0.15,0.20,0.10,0.16,0.24,0.16,0.00,213.97,4.00
0.15,0.20,0.10,0.15,0.23,0.15,0.00,213.99,4.00
0.15,0.20,0.11,0.15,0.23,0.15,0.00,214.02,4.00
0.16,0.20,0.11,0.15,0.23,0.15,0.00,214.04,4.00
0.16,0.20,0.11,0.15,0.22,0.15,0.00,214.07,4.00
0.16,0.20,0.11,0.15,0.22,0.16,0.00,214.09,4.00
0.16,0.21,0.10,0.15,0.23,0.16,0.00,214.12,4.00
0.16,0.21,0.10,0.15,0.23,0.16,0.00,214.14,4.00
0.16,0.21,0.10,0.15,0.23,0.16,0.00,214.17,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,214.19,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,214.22,4.00
0.16,0.21,0.09,0.16,0.23,0.16,0.00,214.24,4.00
0.16,0.21,0.09,0.16,0.23,0.16,0.00,214.27,4.00
0.16,0.21,0.09,0.16,0.23,0.16,0.00,214.29,4.00
0.16,0.20,0.09,0.16,0.23,0.16,0.00,214.32,4.00
0.16,0.21,0.08,0.16,0.23,0.16,0.00,214.34,4.00
0.16,0.21,0.08,0.16,0.23,0.16,0.00,214.37,4.00
0.16,0.21,0.08,0.16,0.23,0.16,0.00,214.39,4.00
0.16,0.21,0.08,0.16,0.23,0.16,0.00,214.42,4.00
0.16,0.21,0.08,0.16,0.23,0.16,0.00,214.44,4.00
0.16,0.21,0.08,0.17,0.23,0.16,0.00,214.47,4.00
0.16,0.21,0.09,0.17,0.22,0.16,0.00,214.49,4.00
0.16,0.21,0.09,0.17,0.22,0.16,0.00,214.52,4.00
0.16,0.21,0.09,0.17,0.22,0.16,0.00,214.54,4.00
0.16,0.21,0.09,0.17,0.21,0.16,0.00,214.57,4.00
0.16,0.21,0.09,0.16,0.21,0.16,0.00,214.59,4.00
0.17,0.21,0.09,0.16,0.21,0.16,0.00,214.62,4.00
0.17,0.22,0.09,0.16,0.21,0.16,0.00,214.64,1.00
0.17,0.22,0.09,0.16,0.21,0.16,0.00,214.67,1.00
0.17,0.22,0.09,0.16,0.21,0.16,0.00,214.69,1.00
0.16,0.22,0.10,0.16,0.21,0.15,0.00,214.72,1.00
0.16,0.22,0.11,0.16,0.20,0.15,0.00,214.74,1.00
0.16,0.22,0.11,0.16,0.20,0.15,0.00,214.77,1.00
0.15,0.22,0.11,0.16,0.21,0.15,0.00,214.79,1.00
0.15,0.21,0.11,0.15,0.21,0.16,0.00,214.82,1.00
0.16,0.21,0.11,0.15,0.21,0.16,0.00,214.84,1.00
0.16,0.22,0.11,0.15,0.22,0.16,0.00,214.87,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,214.89,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,214.92,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,214.94,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,214.97,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,214.99,4.00
0.15,0.21,0.11,0.15,0.23,0.16,0.00,215.02,4.00
0.15,0.20,0.11,0.15,0.23,0.16,0.00,215.04,4.00
0.15,0.20,0.10,0.15,0.23,0.16,0.00,215.06,4.00
0.15,0.20,0.10,0.15,0.24,0.16,0.00,215.09,4.00
0.16,0.20,0.09,0.15,0.24,0.16,0.00,215.11,4.00
0.16,0.20,0.09,0.15,0.25,0.17,0.00,215.14,4.00
0.16,0.20,0.08,0.15,0.25,0.17,0.00,215.16,4.00
0.16,0.20,0.08,0.15,0.25,0.16,0.00,215.19,4.00
0.15,0.19,0.08,0.16,0.25,0.16,0.00,215.21,4.00
0.15,0.19,0.08,0.16,0.25,0.16,0.00,215.24,4.00
0.15,0.19,0.08,0.17,0.25,0.16,0.00,215.26,4.00
0.15,0.19,0.08,0.17,0.25,0.17,0.00,215.29,4.00
0.15,0.19,0.08,0.17,0.25,0.17,0.00,215.31,4.00
0.15,0.19,0.07,0.17,0.25,0.17,0.00,215.34,4.00
0.15,0.19,0.07,0.17,0.25,0.17,0.00,215.36,4.00
0.15,0.19,0.08,0.16,0.25,0.17,0.00,215.39,4.00
0.15,0.20,0.08,0.16,0.25,0.17,0.00,215.41,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.44,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.46,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.49,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.51,4.00
0.15,0.20,0.09,0.16,0.24,0.17,0.00,215.54,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.56,4.00
0.15,0.20,0.08,0.15,0.24,0.17,0.00,215.59,4.00
0.15,0.20,0.08,0.15,0.24,0.17,0.00,215.61,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.64,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,215.66,4.00
0.15,0.20,0.08,0.16,0.24,0.16,0.00,215.69,4.00
0.15,0.20,0.09,0.17,0.24,0.16,0.00,215.71,4.00
0.14,0.19,0.09,0.17,0.24,0.16,0.00,215.74,4.00
0.14,0.19,0.09,0.17,0.24,0.16,0.00,215.76,4.00
0.15,0.19,0.09,0.17,0.24,0.16,0.00,215.79,4.00
0.15,0.18,0.09,0.17,0.24,0.16,0.00,215.81,4.00
0.15,0.18,0.09,0.17,0.25,0.16,0.00,215.84,4.00
0.16,0.19,0.09,0.16,0.24,0.16,0.00,215.86,4.00
0.16,0.19,0.09,0.16,0.24,0.15,0.00,215.89,4.00
0.16,0.19,0.10,0.16,0.24,0.15,0.00,215.91,4.00
0.16,0.19,0.10,0.16,0.23,0.15,0.00,215.94,4.00
0.16,0.19,0.10,0.16,0.23,0.15,0.00,215.96,4.00
0.17,0.20,0.10,0.16,0.23,0.15,0.00,215.99,4.00
0.17,0.20,0.10,0.16,0.23,0.16,0.00,216.01,4.00
0.17,0.20,0.09,0.15,0.23,0.16,0.00,216.04,4.00
0.17,0.20,0.09,0.15,0.23,0.16,0.00,216.06,4.00
0.18,0.20,0.08,0.16,0.22,0.16,0.00,216.09,4.00
0.18,0.20,0.08,0.16,0.22,0.16,0.00,216.11,4.00
0.18,0.20,0.08,0.16,0.22,0.16,0.00,216.14,4.00
0.18,0.20,0.08,0.17,0.22,0.16,0.00,216.16,4.00
0.17,0.20,0.08,0.17,0.22,0.16,0.00,216.19,4.00
0.17,0.20,0.08,0.18,0.22,0.16,0.00,216.21,4.00
0.17,0.20,0.08,0.18,0.22,0.16,0.00,216.24,4.00
0.17,0.20,0.08,0.18,0.22,0.16,0.00,216.26,4.00
0.17,0.19,0.08,0.18,0.22,0.16,0.00,216.29,4.00
0.17,0.19,0.08,0.18,0.22,0.16,0.00,216.31,4.00
0.17,0.19,0.08,0.18,0.23,0.16,0.00,216.34,4.00
0.16,0.20,0.08,0.18,0.23,0.16,0.00,216.36,4.00
0.16,0.20,0.09,0.17,0.23,0.15,0.00,216.39,4.00
0.16,0.20,0.09,0.17,0.22,0.15,0.00,216.41,4.00
0.16,0.20,0.10,0.17,0.22,0.15,0.00,216.44,4.00
0.16,0.20,0.10,0.16,0.22,0.15,0.00,216.46,4.00
0.16,0.21,0.10,0.16,0.22,0.15,0.00,216.49,4.00
0.16,0.21,0.10,0.16,0.22,0.15,0.00,216.51,4.00
0.16,0.21,0.10,0.16,0.22,0.15,0.00,216.54,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,216.56,4.00
0.16,0.21,0.11,0.15,0.22,0.15,0.00,216.59,4.00
0.16,0.21,0.12,0.15,0.22,0.15,0.00,216.61,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,216.64,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,216.66,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,216.69,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,216.71,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,216.74,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,216.76,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,216.79,4.00
0.15,0.21,0.11,0.14,0.23,0.15,0.00,216.81,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,216.84,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,216.86,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,216.89,4.00
0.15,0.20,0.11,0.15,0.23,0.15,0.00,216.91,4.00
0.16,0.20,0.10,0.16,0.23,0.15,0.00,216.94,4.00
0.16,0.20,0.10,0.16,0.23,0.15,0.00,216.96,4.00
0.16,0.20,0.10,0.16,0.23,0.15,0.00,216.99,4.00
0.16,0.20,0.10,0.16,0.23,0.15,0.00,217.01,4.00
0.16,0.20,0.10,0.17,0.23,0.15,0.00,217.04,4.00
0.15,0.20,0.11,0.17,0.23,0.15,0.00,217.06,4.00
0.15,0.20,0.11,0.17,0.22,0.15,0.00,217.09,4.00
0.15,0.20,0.11,0.17,0.22,0.15,0.00,217.11,4.00
0.15,0.20,0.11,0.17,0.22,0.15,0.00,217.14,4.00
0.16,0.20,0.11,0.17,0.21,0.15,0.00,217.16,4.00
0.16,0.20,0.11,0.16,0.22,0.15,0.00,217.19,4.00
0.15,0.21,0.11,0.16,0.22,0.15,0.00,217.21,4.00
0.15,0.21,0.11,0.16,0.22,0.15,0.00,217.24,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.26,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.29,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.31,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.34,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.36,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.39,4.00
0.15,0.21,0.11,0.15,0.22,0.15,0.00,217.41,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,217.44,4.00
0.15,0.21,0.11,0.15,0.23,0.15,0.00,217.46,4.00
0.15,0.21,0.10,0.15,0.23,0.15,0.00,217.49,4.00
0.15,0.21,0.11,0.16,0.23,0.15,0.00,217.51,4.00
0.15,0.21,0.11,0.16,0.23,0.15,0.00,217.54,4.00
0.15,0.21,0.12,0.16,0.22,0.15,0.00,217.56,4.00
0.15,0.20,0.13,0.16,0.21,0.15,0.00,217.59,4.00
0.15,0.20,0.13,0.16,0.21,0.15,0.00,217.61,4.00
0.15,0.20,0.13,0.16,0.21,0.15,0.00,217.64,4.00
0.15,0.20,0.13,0.16,0.21,0.15,0.00,217.66,4.00
0.15,0.20,0.13,0.16,0.21,0.15,0.00,217.69,4.00
0.15,0.21,0.13,0.15,0.21,0.15,0.00,217.71,4.00
0.16,0.21,0.13,0.15,0.21,0.14,0.00,217.74,4.00
0.15,0.21,0.13,0.15,0.21,0.14,0.00,217.76,4.00
0.15,0.21,0.14,0.15,0.21,0.14,0.00,217.79,4.00
0.16,0.21,0.14,0.15,0.21,0.14,0.00,217.81,1.00
0.16,0.21,0.14,0.15,0.21,0.14,0.00,217.84,1.00
0.15,0.21,0.14,0.14,0.21,0.15,0.00,217.86,4.00
0.15,0.21,0.13,0.14,0.21,0.15,0.00,217.89,4.00
0.15,0.21,0.13,0.14,0.22,0.15,0.00,217.91,4.00
0.15,0.21,0.12,0.15,0.22,0.15,0.00,217.94,4.00
0.15,0.21,0.12,0.15,0.23,0.15,0.00,217.96,4.00
0.15,0.21,0.12,0.15,0.23,0.15,0.00,217.99,4.00
0.15,0.20,0.12,0.15,0.23,0.15,0.00,218.01,4.00
0.15,0.20,0.12,0.15,0.23,0.15,0.00,218.04,4.00
0.15,0.20,0.12,0.15,0.24,0.15,0.00,218.06,4.00
0.15,0.20,0.11,0.15,0.24,0.15,0.00,218.09,4.00
0.15,0.20,0.11,0.15,0.24,0.15,0.00,218.11,4.00
0.15,0.20,0.11,0.15,0.24,0.15,0.00,218.14,4.00
0.15,0.20,0.11,0.15,0.24,0.15,0.00,218.16,4.00
0.15,0.20,0.11,0.15,0.24,0.15,0.00,218.19,4.00
0.15,0.20,0.10,0.15,0.23,0.15,0.00,218.21,4.00
0.16,0.20,0.10,0.15,0.23,0.16,0.00,218.24,4.00
0.16,0.20,0.10,0.15,0.23,0.16,0.00,218.26,4.00
0.16,0.20,0.10,0.15,0.23,0.16,0.00,218.29,4.00
0.16,0.20,0.10,0.15,0.23,0.16,0.00,218.31,4.00
0.16,0.20,0.09,0.15,0.23,0.16,0.00,218.34,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,218.36,4.00
0.16,0.21,0.09,0.16,0.23,0.16,0.00,218.39,4.00
0.17,0.21,0.08,0.16,0.22,0.16,0.00,218.41,4.00
0.17,0.21,0.08,0.16,0.22,0.16,0.00,218.44,4.00
0.17,0.21,0.08,0.16,0.22,0.16,0.00,218.46,4.00
0.17,0.21,0.08,0.16,0.22,0.16,0.00,218.49,4.00
0.16,0.21,0.08,0.17,0.22,0.16,0.00,218.51,4.00
0.16,0.21,0.08,0.17,0.22,0.16,0.00,218.54,4.00
0.16,0.20,0.08,0.17,0.22,0.16,0.00,218.56,4.00
0.16,0.20,0.08,0.17,0.22,0.17,0.00,218.59,4.00
0.15,0.20,0.08,0.17,0.22,0.17,0.00,218.61,4.00
0.15,0.20,0.08,0.17,0.22,0.17,0.00,218.64,4.00
0.15,0.20,0.08,0.17,0.22,0.17,0.00,218.66,4.00
0.15,0.20,0.09,0.17,0.22,0.17,0.00,218.69,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,218.71,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,218.74,4.00
0.16,0.20,0.10,0.16,0.22,0.16,0.00,218.76,4.00
0.16,0.21,0.10,0.16,0.22,0.16,0.00,218.79,4.00
0.16,0.21,0.10,0.15,0.22,0.16,0.00,218.81,4.00
0.16,0.21,0.10,0.15,0.22,0.16,0.00,218.84,4.00
0.16,0.21,0.10,0.15,0.22,0.16,0.00,218.86,4.00
0.16,0.21,0.10,0.15,0.22,0.16,0.00,218.89,4.00
0.17,0.21,0.10,0.15,0.22,0.16,0.00,218.91,4.00
0.17,0.20,0.10,0.15,0.22,0.16,0.00,218.94,4.00
0.17,0.20,0.10,0.16,0.22,0.16,0.00,218.96,4.00
0.17,0.20,0.09,0.16,0.22,0.16,0.00,218.99,4.00
0.16,0.20,0.09,0.16,0.22,0.16,0.00,219.01,4.00
0.16,0.20,0.09,0.17,0.22,0.16,0.00,219.04,4.00
0.16,0.20,0.09,0.17,0.22,0.16,0.00,219.06,4.00
0.16,0.20,0.09,0.17,0.22,0.17,0.00,219.09,4.00
0.16,0.20,0.09,0.17,0.22,0.17,0.00,219.11,4.00
0.16,0.20,0.09,0.17,0.22,0.17,0.00,219.14,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,219.16,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,219.19,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,219.21,4.00
0.15,0.20,0.09,0.16,0.22,0.17,0.00,219.24,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,219.26,4.00
0.16,0.20,0.09,0.16,0.22,0.17,0.00,219.29,4.00
0.16,0.21,0.09,0.16,0.22,0.17,0.00,219.31,4.00
0.16,0.21,0.08,0.15,0.22,0.17,0.00,219.34,4.00
0.16,0.21,0.08,0.16,0.22,0.17,0.00,219.36,4.00
0.17,0.21,0.08,0.16,0.22,0.17,0.00,219.39,4.00
0.17,0.21,0.08,0.16,0.22,0.17,0.00,219.41,4.00
0.17,0.21,0.08,0.17,0.22,0.16,0.00,219.44,4.00
0.17,0.20,0.08,0.17,0.22,0.16,0.00,219.46,4.00
0.16,0.20,0.08,0.17,0.22,0.16,0.00,219.49,4.00
0.16,0.20,0.08,0.18,0.22,0.17,0.00,219.51,4.00
0.16,0.20,0.08,0.18,0.22,0.17,0.00,219.54,4.00
0.16,0.19,0.08,0.18,0.22,0.17,0.00,219.56,4.00
0.16,0.19,0.08,0.18,0.22,0.17,0.00,219.59,4.00
0.16,0.19,0.08,0.17,0.23,0.17,0.00,219.61,4.00
0.16,0.19,0.08,0.17,0.23,0.17,0.00,219.64,4.00
0.16,0.19,0.08,0.17,0.23,0.17,0.00,219.66,4.00
0.16,0.19,0.08,0.17,0.23,0.17,0.00,219.69,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.71,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.74,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.76,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.79,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.81,4.00
0.16,0.20,0.09,0.16,0.23,0.17,0.00,219.84,4.00
0.16,0.20,0.08,0.16,0.23,0.17,0.00,219.86,4.00
0.15,0.20,0.08,0.16,0.23,0.17,0.00,219.89,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,219.91,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,219.94,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,219.96,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,219.99,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.01,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.04,4.00
0.15,0.21,0.08,0.15,0.23,0.17,0.00,220.06,4.00
0.15,0.21,0.08,0.15,0.23,0.17,0.00,220.09,4.00
0.15,0.21,0.08,0.15,0.23,0.17,0.00,220.11,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.14,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.16,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,220.18,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,220.21,4.00
0.14,0.20,0.08,0.16,0.24,0.18,0.00,220.23,4.00
0.14,0.20,0.08,0.16,0.24,0.18,0.00,220.26,4.00
0.15,0.20,0.08,0.16,0.24,0.18,0.00,220.28,4.00
0.15,0.20,0.08,0.16,0.24,0.18,0.00,220.31,4.00
0.15,0.21,0.07,0.16,0.24,0.18,0.00,220.33,4.00
0.15,0.21,0.07,0.16,0.23,0.18,0.00,220.36,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.38,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.41,4.00
0.15,0.21,0.08,0.16,0.23,0.17,0.00,220.43,4.00
0.15,0.21,0.08,0.16,0.22,0.17,0.00,220.46,4.00
0.15,0.21,0.08,0.16,0.22,0.17,0.00,220.48,4.00
0.15,0.22,0.08,0.16,0.22,0.17,0.00,220.51,4.00
0.15,0.22,0.08,0.16,0.22,0.17,0.00,220.53,4.00
0.15,0.22,0.08,0.16,0.22,0.17,0.00,220.56,4.00
0.15,0.22,0.08,0.16,0.22,0.17,0.00,220.58,4.00
0.15,0.22,0.08,0.16,0.22,0.17,0.00,220.61,4.00
0.15,0.22,0.08,0.15,0.22,0.17,0.00,220.63,4.00
0.16,0.22,0.08,0.16,0.22,0.17,0.00,220.66,4.00
0.15,0.21,0.08,0.16,0.22,0.17,0.00,220.68,4.00
0.15,0.21,0.08,0.16,0.22,0.17,0.00,220.71,4.00
0.15,0.21,0.09,0.16,0.22,0.17,0.00,220.73,4.00
0.15,0.21,0.09,0.16,0.22,0.17,0.00,220.76,4.00
0.15,0.21,0.09,0.16,0.22,0.17,0.00,220.78,4.00
0.15,0.20,0.09,0.16,0.23,0.17,0.00,220.81,4.00
0.15,0.20,0.09,0.16,0.23,0.17,0.00,220.83,4.00
0.15,0.20,0.08,0.16,0.23,0.17,0.00,220.86,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,220.88,4.00
0.15,0.20,0.09,0.16,0.24,0.16,0.00,220.91,4.00
0.15,0.20,0.09,0.16,0.23,0.16,0.00,220.93,4.00
0.15,0.21,0.09,0.16,0.23,0.16,0.00,220.96,4.00
0.15,0.21,0.09,0.16,0.23,0.16,0.00,220.98,4.00
0.15,0.21,0.09,0.16,0.23,0.16,0.00,221.01,4.00
0.15,0.21,0.09,0.16,0.23,0.16,0.00,221.03,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,221.06,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,221.08,4.00
0.15,0.21,0.09,0.15,0.24,0.16,0.00,221.11,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,221.13,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,221.16,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,221.18,4.00
0.16,0.21,0.09,0.15,0.23,0.16,0.00,221.21,4.00
0.16,0.21,0.08,0.16,0.23,0.17,0.00,221.23,4.00
0.16,0.21,0.08,0.16,0.23,0.17,0.00,221.26,4.00
0.16,0.21,0.08,0.16,0.23,0.17,0.00,221.28,4.00
0.16,0.21,0.08,0.16,0.23,0.17,0.00,221.31,4.00
0.16,0.21,0.07,0.16,0.23,0.17,0.00,221.33,4.00
0.16,0.21,0.07,0.17,0.23,0.17,0.00,221.36,4.00
0.15,0.20,0.07,0.17,0.23,0.17,0.00,221.38,4.00
0.15,0.20,0.08,0.18,0.23,0.17,0.00,221.41,4.00
0.15,0.20,0.08,0.18,0.23,0.17,0.00,221.43,4.00
0.15,0.20,0.08,0.18,0.23,0.17,0.00,221.46,4.00
0.15,0.19,0.08,0.18,0.23,0.17,0.00,221.48,4.00
0.15,0.19,0.08,0.18,0.23,0.17,0.00,221.51,4.00
0.15,0.19,0.08,0.17,0.24,0.17,0.00,221.53,4.00
